n_date,publish_date,headline_text,class_tag
2016-09-14,20160914,regional nsw community angry over loss of permanent doctor,0
2016-09-30,20160930,sydney first sewage pumping station 115 years going strong,0
2016-01-19,20160119,newcastle dj not letting disability limit his dreams,0
2016-09-20,20160920,charges laid over alleged property fraud,0
2016-04-09,20160409,teenage girl allegedly stabs another teenage girls morayfield,0
2016-10-01,20161001,extreme choice outshines sprint stars in moir stakes,0
2016-09-14,20160914,parks victoria ceo sacked to be investigated by ibac,0
2016-09-13,20160913,driver jailed for 11 years over hit run crash melbourne,0
2016-06-13,20160613,open access to sa properties in bushfire zones will save lives,0
2016-06-07,20160607,world champion jiu jitsu warrior sets sights on wrestling,0
2016-09-09,20160909,australian settlement of refugees too slow says world vision,0
2016-07-07,20160707,andrews family moves out tarwyn park bylong valley,0
2016-05-26,20160526,wall st us shares add to gains as oil prices keep rising,0
2016-11-21,20161121,penola road accident sparks poignant social media campaign,0
2016-11-09,20161109,what has donald trump promised to do,0
2016-11-04,20161104,interview: christian porter; social services,0
2016-09-09,20160909,star trek's 50 year mission to show the best of humanity,0
2016-09-12,20160912,ferdinand marcos proposed burial sparks anger in philippines,0
2016-07-27,20160727,bernie sanders supporters take over democrat media centre,0
2016-02-23,20160223,eyeball tattooing dangerous says tattoo artist,0
2016-02-02,20160202,perth mum janet kirby played drinking games before fatal crash,0
2016-09-06,20160906,very rare trigger plants catapult pollen onto visiting insects,0
2016-06-26,20160626,sa government commits funding for female sports facilities,0
2016-03-07,20160307,dozens facing charges over ufc brawl at hurstville in sydney,0
2016-03-14,20160314,world science festival showcases brisbanes passion for science,0
2016-09-06,20160906,hosking silo demand,0
2016-09-26,20160926,asis spy chief warns on jihadists in south east asia,0
2016-10-18,20161018,percival the peacock chicken defender,0
2016-08-27,20160827,adam giles says clp has plan manage economy,0
2016-08-04,20160804,retired couple keeps brisbane valley buzzing with ostriches,0
2016-03-02,20160302,petrol summit in queensland looks at price disparity,0
2016-10-14,20161014,rapper coolio charged with unlawful firearm posession,0
2016-04-28,20160428,adelaide police find loaded gun in bikies car boot,0
2016-11-20,20161120,us election why did 61 million americans vote for trump,0
2016-04-02,20160402,turkey detains car bombing perpetrator security sources say,0
2016-03-18,20160318,disability commissioner job ad sparks hope,0
2016-01-12,20160112,glencore considers appeal over newcastle port pricing,0
2016-08-04,20160804,scullion condemns racist cartoon in the australian,0
2016-06-14,20160614,accused cyanide coffee killer promised death penalty reprieve,0
2016-05-30,20160530,arrium administrator quietly confident for government money,0
2016-04-12,20160412,dashboard view of targa crash,0
2016-06-23,20160623,aussie teenager ben simmons set for nba draft pick,0
2016-02-25,20160225,adelaide man found guilty sexualy abuse over four years,0
2016-07-13,20160713,sky no limit for young gunnedah mum,0
2016-03-06,20160306,farmers at loggerheads with government over murray darling plan,0
2016-02-26,20160226,buckmaster whitewashing in hollywood,0
2016-03-08,20160308,bell bay aluminium smelter warns of more job losses,0
2016-11-10,20161110,stephen dank shooting police want witnesses of home attack,0
2016-11-24,20161124,police renew appeal for information on maroubra,0
2016-11-23,20161123,icac commissioner megan latham resigns,0
2016-11-28,20161128,nepean hospital half a billion upgrade,0
2016-02-03,20160203,detention,0
2016-04-29,20160429,from sudan to opportunities in australia for pharmacy graduate,0
2016-11-11,20161111,witness tells dubois murder trial police mistrust kept him quiet,0
2016-11-07,20161107,18c racial vilification facebook qut case hrc denies involvement,0
2016-08-17,20160817,what a wonderful world,0
2016-06-21,20160621,transport expert sceptical of wa govt plan for perth,0
2016-04-01,20160401,north korea fires another missile south korea says,0
2016-09-01,20160901,donald trump visits mexico michael vincent,0
2016-03-15,20160315,madonna rebel heart concert tour review,0
2016-03-05,20160305,fornaroli hat trick helps city beat sydney fc,0
2016-03-22,20160322,myanmar suu kyi to be minister in new cabinet,0
2016-12-01,20161201,frenchs forest high school may move under northern beaches plan,0
2016-02-27,20160227,one man killed another severely injured in pittwater yacht crash,0
2016-09-04,20160904,finance week ahead: gdp out and rba meets,0
2016-07-14,20160714,vehicles ablaze in brussels business district of st gilles,0
2016-07-24,20160724,comic con international san diego highlights,0
2016-03-11,20160311,cobram courthouse fire treated as suspicious,0
2016-03-22,20160322,sally catherall and her therapy miniature pony,0
2016-04-10,20160410,canberra parkinsons dance group gives new lease on life,0
2016-08-17,20160817,1.5 million buttons to rememember children killed in holocaust,0
2016-09-29,20160929,private schools receiving more funding than they are entitled to,0
2016-05-12,20160512,blast your face into space nbn satellite launch contest,0
2016-03-04,20160304,members of the stolen generation speak on film,0
2016-10-21,20161021,mount gambier show in decades gone by,0
2016-02-02,20160202,details emerge remote death in kimberley joy ride billiluna,0
2016-07-01,20160701,changes to aboriginal identity test labelled outrageous,0
2016-09-30,20160930,investors question stability of germany's biggest,0
2016-07-20,20160720,damning report on kalgoorlie school released,0
2016-12-12,20161212,what does laughter look like in space,0
2016-12-12,20161212,syrian army advances as rebels face death or surrender,0
2016-01-28,20160128,gawkers asked to reconsider behaviour by emergency services,0
2016-03-17,20160317,first canberra winery clonakilla embraces irish links,0
2016-01-25,20160125,women of coxless crew arrive in cairns after rowing pacific,0
2016-04-18,20160418,murray cowper wayne gregson volunteer bushfire brigades plan,0
2016-08-08,20160808,keeney and smith still in shock after bronze,0
2016-03-02,20160302,concern proposal convert land into residential estate orange,0
2016-10-07,20161007,100 years taronga zoo key moments,0
2016-07-24,20160724,chris froome virtually secures tour de france title,0
2016-04-01,20160401,hodge why superheroes tap into the messiah story,0
2016-10-13,20161013,clarke and dawe: the presidential race is,0
2016-04-11,20160411,palmer fell out with the liberal national party,0
2016-03-14,20160314,torrential rains worsen conditions for refugees on,0
2016-04-17,20160417,murder investigation underway after brisbane woman dies,0
2016-07-14,20160714,senior nt policeman investigated over pursuit,0
2016-11-10,20161110,hazelwood power station closure pours cold water on club,0
2016-06-15,20160615,six arrested over fatal stabbing of tu luong in fairfield east,0
2016-08-15,20160815,social media dominates millenials consume news; deloitte says,0
2016-03-10,20160310,death of woman in midland treated as suspicious wa police,0
2016-11-10,20161110,brandis withdraws legal direction at heart of gleeson stoush,0
2016-07-04,20160704,naidoc week possum cloaks key to cultural revival,0
2016-06-24,20160624,malcolm turnbull says people will be concerned about brexit,0
2016-06-20,20160620,psiakis so you suffer from gender fatigue be better,0
2016-01-30,20160130,australian open boys doubles alex de minaur blake ellis,0
2016-09-06,20160906,jury verdict on deacon to stretch into third day,0
2016-01-30,20160130,khawaja into australian t20 squad after injury to skipper aaron,0
2016-07-29,20160729,bank of japan stimulus interest rates,0
2016-09-29,20160929,tasmanian council leaders challenged to tour towns in wheelchair,0
2016-08-02,20160802,cuffs and compressions helping to fight diabetes; uq study says,0
2016-04-16,20160416,rock climber injured near canberra,0
2016-02-04,20160204,wa fire yarloop residents living in limbo one month on bushfire,0
2016-06-13,20160613,orlando shooting rifle gold standard for mass murder lawyer,0
2016-01-28,20160128,youth mental health group set to open doors in mount gambier,0
2016-04-27,20160427,german town introduces in ground traffic lights for pedestrians,0
2016-04-22,20160422,gordon murray clermont rsl,0
2016-06-01,20160601,sa energy regulator power prices appeal,0
2016-11-02,20161102,wa election 2017 history of biggest election promises,0
2016-11-07,20161107,food bytes innovation to unlock greater food production,0
2016-12-28,20161228,why australia cooking oil biodiesel market crashed,0
2016-10-18,20161018,immigration department downplaying computer system computer risk,0
2016-09-29,20160929,frost hits south wa farmers,0
2016-07-25,20160725,uncertainty over wa newspaper redundancy process,0
2016-02-14,20160214,close to death liver failure fitness supplement,0
2016-05-20,20160520,authorities break up homeless protest camp in melbournes cbd,0
2016-04-18,20160418,market dragged down by falling oil prices; dollar,0
2016-09-29,20160929,sharks calm ahead of grand final,0
2016-11-29,20161129,albanian artist makes mother teresa mosaic from staples,0
2016-08-04,20160804,further delays for cashless welfare card trial in wa goldfields,0
2016-02-27,20160227,abbott predicts he would have won election defends budget,0
2016-10-27,20161027,dreamworld mother describes similar river rapids ride experience,0
2016-02-11,20160211,new zealand face no punishment for eight man sydney sevens team,0
2016-10-31,20161031,interest rate cut long odds but some economists back roughy,0
2016-05-17,20160517,man sentenced to life in jail over fatal stabbing at logan,0
2016-09-04,20160904,us joins china in ratifying paris climate agreement,0
2016-04-18,20160418,anzac day photos gallery,0
2016-09-13,20160913,strawberries crops experiment fruit food,0
2016-01-15,20160115,central coast suburb of berkeley vale belted by the storm,0
2016-09-14,20160914,csiro removes fat cats diabetes poster,0
2016-03-26,20160326,brisbane roar sydney fc a league lang park,0
2016-01-27,20160127,next generation of outstanding queenslanders share dreams,0
2016-03-03,20160303,subpoena scam alert afp police infect computer,0
2016-04-21,20160421,parents in norway are sending their kids to a fake refugee camp,0
2016-02-03,20160203,sydney rooster shaun kenny dowall stand trial domestic violence,0
2016-06-14,20160614,underwater archeological site reveals ancient artefacts,0
2016-09-24,20160924,adelaide prisoner allegedly assaulted yatala jail guards,0
2016-07-04,20160704,hobart man on ice trafficking charges after airport arrest,0
2016-03-29,20160329,berg the democratic case for splitting queensland in two,0
2016-04-18,20160418,adelaide offshore patrol vessels work reaction,0
2016-01-07,20160107,protest saudi embassy canberra nimr al nimr execution,0
2016-08-25,20160825,victorian government investigates royal melbourne hospital deal,0
2016-10-28,20161028,how did the moon's orientale basin get its three rings,0
2016-05-04,20160504,wine tax reform long overdue after scheme exploited scheme,0
2016-04-18,20160418,gold bar found by perth cleaners,0
